Date;Bookmaker;Tipster;Sport;Type;Intitule du pari;Cote;Mise;Gain;Benefice;Etat
6/19/2018;188Bet;Ludo Picks Perso;Football;Simple;treze -1.25;1.95;50;97.5;47.5;Gagne
6/19/2018;188Bet;Autre Tipster;Tennis;Simple;Danielle Collins;1.94;200;-200;-200;Perdu
6/19/2018;188Bet;Autre Tipster;Football;Simple;minnesota over 0.5 tg;2.81;240;-240;-240;Perdu
6/19/2018;188Bet;Autre Tipster;Football;Simple;Linense;1.85;270;499.5;229.5;Gagne
6/18/2018;PMU;Zorro;Tennis;Simple;velotti;3.4;50;170;120;Gagne
6/18/2018;Pinnacle;Autre Tipster;Football;Simple;isloch 0;3.23;216;-216;-216;Perdu
6/18/2018;MarathonBet;Anonim31;Basketball;Simple;le mans;2.08;150;312;162;Gagne
6/18/2018;MarathonBet;Nowi;Tennis;Simple;molloy;1.72;215;369.8;154.8;Gagne
6/18/2018;MarathonBet;The Turing Bombe;Football;Simple;GAIS - Degerfors IF X;3.44;250;860;610;Gagne
6/18/2018;MarathonBet;Zorro;Tennis;Simple;licciardi;2.875;50;-50;-50;Perdu
6/18/2018;MarathonBet;Autre Tipster;Tennis;Simple;darian king -4.5;2;328;656;328;Gagne
6/18/2018;Bwin;Nowi;Tennis;Simple;molloy;1.84;85;156.4;71.4;Gagne
6/18/2018;Betway;Blink18222;Football;Simple;Over 0.5 HT : Etincelles (un peu sur MarathonBet);2.6;250;-250;-250;Perdu
6/18/2018;Betway;Nowi;Tennis;Simple;olmedo;1.58;200;-200;-200;Perdu
6/18/2018;Betway;Autre Tipster;Football;Simple;Audax -0.75;1.76;145;255.2;110.2;Gagne
6/18/2018;Bet365;AntoSeti;Tennis;Simple;Loic Cloes;2.62;100;262;162;Gagne
6/18/2018;Bet365;Ludo;Tennis;Simple;erlenbusch set1;3.4;70;-70;-70;Perdu
6/18/2018;Bet365;Ludo Picks Perso;Football;Simple;over 0.5 panam shots on target;1.72;50;86;36;Gagne
6/18/2018;Bet365;Ludo Picks Perso;Football;Simple;-;7;100;-100;-100;Perdu
6/18/2018;Bet365;Ludo Picks Perso;Tennis;Simple;molloy games 7&8;3.75;20;-20;-20;Perdu
6/18/2018;Bet365;Nowi;Tennis;Simple;BORGES + BASSETIERE + DU TOIT;1.87;260;486.2;226.2;Gagne
6/18/2018;Bet365;Nowi;Tennis;Simple;erlenbusch;3.6;200;-200;-200;Perdu
6/18/2018;Bet365;Autre Tipster;Tennis;Simple;castenuova/urysson + velotti;2.09;165;344.85;179.85;Gagne
6/18/2018;Bet365;Autre Tipster;Tennis;Simple;crawford;2.25;200;445.55;245.55;Cashout
6/18/2018;Bet365;Autre Tipster;Tennis;Simple;Draper (_ completer);8.5;50;-50;-50;Perdu
6/18/2018;Asianodds;Time Bomb;Football;Simple;Belgique -1.75;1.93;250;482.5;232.5;Gagne
6/18/2018;Asianodds;Autre Tipster;Football;Simple;Degerfors 0.25;1.95;300;442.5;142.5;Moitie gagne
6/18/2018;188Bet;Ludo Picks Perso;Football;Simple;Bulleen Lions U20 -0/0.5 HT;1.83;100;-100;-100;Perdu
